timestamp,agente,tipo,nombre,empresa,email,nicho,ciudad,asunto,palabras,status,informe
2026-04-28T17:16:35.977160,Mateo,PRIMER CONTACTO,,Tours en Medellín,paisatoursmedallo@gmail.com,agencia_viajes,Medellin,algo que noté en Tours en Medellín,94,ENVIADO,C:\Users\jose-\Downloads\IM-COMPLETO\reports\informe_tours_en_medellín_20260428_1716.html
2026-04-28T21:00:32.688843,José,PRIMER CONTACTO,,Agencia de Viajes Génesis S.A.S.,velasquezm@viajegenesis.net,agencia_viajes,Medellin,Una pregunta sobre Viajes Genesis y Google,107,ENVIADO,C:\Users\jose-\Downloads\IM-COMPLETO\reports\informe_agencia_de_viajes_gé_20260428_2100.html
2026-04-28T21:01:27.944020,Mateo,PRIMER CONTACTO,,Rutas y Aventuras,rutasyaventurasrg@gmail.com,agencia_viajes,Medellin,algo que noté en Rutas y Aventuras,128,ENVIADO,C:\Users\jose-\Downloads\IM-COMPLETO\reports\informe_rutas_y_aventuras_20260428_2101.html
2026-04-28T21:02:40.036036,José,PRIMER CONTACTO,,Viajes Éxito Laureles,rpelaez@viajesexito.com,agencia_viajes,Medellin,algo que noté en Viajes Éxito Laureles,76,ENVIADO,C:\Users\jose-\Downloads\IM-COMPLETO\reports\informe_viajes_éxito_laurele_20260428_2102.html
2026-04-28T21:03:30.582319,Mateo,PRIMER CONTACTO,,Agencia de viajes Sol Mar y Luna,administracion@solmaryluna.com,agencia_viajes,Medellin,algo que noté en Sol Mar y Luna,117,ENVIADO,C:\Users\jose-\Downloads\IM-COMPLETO\reports\informe_agencia_de_viajes_so_20260428_2103.html
2026-04-28T21:04:09.243096,José,PRIMER CONTACTO,,Tours en Medellín,paisatoursmedallo@gmail.com,agencia_viajes,Medellin,algo que noté en Tours en Medellín,73,ENVIADO,C:\Users\jose-\Downloads\IM-COMPLETO\reports\informe_tours_en_medellín_20260428_2103.html
2026-04-28T21:05:40.804557,Mateo,PRIMER CONTACTO,,Agencia de viajes Deotours,agenciadeotours@gmail.com,agencia_viajes,Medellin,Vi algo en el perfil de Deotours,119,ENVIADO,C:\Users\jose-\Downloads\IM-COMPLETO\reports\informe_agencia_de_viajes_de_20260428_2105.html
2026-04-28T21:05:58.587543,José,PRIMER CONTACTO,,Rutas y Aventuras,rutasyaventurasrg@gmail.com,agencia_viajes,Medellin,algo que noté en Rutas y Aventuras,94,ENVIADO,C:\Users\jose-\Downloads\IM-COMPLETO\reports\informe_rutas_y_aventuras_20260428_2105.html
2026-04-28T21:07:21.256931,Mateo,PRIMER CONTACTO,,fantasytoursAntioquia RNT 52847,reservas@fantasytours.co,agencia_viajes,Medellin,Una pregunta sobre fantasytours.com.co,115,ENVIADO,C:\Users\jose-\Downloads\IM-COMPLETO\reports\informe_fantasytoursantioqui_20260428_2107.html
2026-04-28T21:07:47.184348,José,PRIMER CONTACTO,,Agencia de viajes Sol Mar y Luna,administracion@solmaryluna.com,agencia_viajes,Medellin,algo que noté en Sol Mar y Luna,91,ENVIADO,C:\Users\jose-\Downloads\IM-COMPLETO\reports\informe_agencia_de_viajes_so_20260428_2107.html
2026-04-28T21:09:14.818506,Mateo,PRIMER CONTACTO,,Agencia de Viajes de Pueblo en Pueblo,reservas2@viajesdepuebloenpueblo.com,agencia_viajes,Medellin,algo que noté en Pueblo en Pueblo,118,ENVIADO,C:\Users\jose-\Downloads\IM-COMPLETO\reports\informe_agencia_de_viajes_de_20260428_2109.html
2026-04-28T21:09:22.490090,José,PRIMER CONTACTO,,Agencia de viajes Deotours,agenciadeotours@gmail.com,agencia_viajes,Medellin,Vi algo en el perfil de Deotours,83,ENVIADO,C:\Users\jose-\Downloads\IM-COMPLETO\reports\informe_agencia_de_viajes_de_20260428_2109.html
2026-04-28T21:11:21.467994,José,PRIMER CONTACTO,,fantasytoursAntioquia RNT 52847,reservas@fantasytours.co,agencia_viajes,Medellin,Una pregunta sobre fantasytours.com.co,98,ENVIADO,C:\Users\jose-\Downloads\IM-COMPLETO\reports\informe_fantasytoursantioqui_20260428_2111.html
2026-04-28T21:11:43.081946,Mateo,PRIMER CONTACTO,,,juan.correa@musicacreativadecolombia.com,artista_independiente,Medellin,algo que noté en musicacreativadecolombia.com,115,ENVIADO,C:\Users\jose-\Downloads\IM-COMPLETO\reports\informe__20260428_2111.html
2026-04-28T21:12:44.811405,José,PRIMER CONTACTO,,Agencia de Viajes de Pueblo en Pueblo,reservas2@viajesdepuebloenpueblo.com,agencia_viajes,Medellin,algo que noté en Pueblo en Pueblo,88,ENVIADO,C:\Users\jose-\Downloads\IM-COMPLETO\reports\informe_agencia_de_viajes_de_20260428_2112.html
2026-04-28T21:13:56.753171,Mateo,PRIMER CONTACTO,,Servicios Spotify 2025,soporte@seguidores-colombia.co,artista_independiente,Medellin,Una pregunta sobre seguidores-colombia y Spotify,120,ENVIADO,C:\Users\jose-\Downloads\IM-COMPLETO\reports\informe_servicios_spotify_20_20260428_2113.html
2026-04-28T21:14:10.814943,José,PRIMER CONTACTO,,,juan.correa@musicacreativadecolombia.com,artista_independiente,Medellin,algo que noté en musicacreativadecolombia.com,111,ENVIADO,C:\Users\jose-\Downloads\IM-COMPLETO\reports\informe__20260428_2113.html
2026-04-28T21:15:59.773388,Mateo,PRIMER CONTACTO,,LaMúsica.fm,comunicaciones@lamusica.fm,artista_independiente,Medellin,algo que noté en LaMúsica.fm,124,ENVIADO,C:\Users\jose-\Downloads\IM-COMPLETO\reports\informe_lamúsica_fm_20260428_2115.html
2026-04-28T21:16:17.580905,José,PRIMER CONTACTO,,Servicios Spotify 2025,soporte@seguidores-colombia.co,artista_independiente,Medellin,Una pregunta sobre seguidores-colombia y Spotify,107,ENVIADO,C:\Users\jose-\Downloads\IM-COMPLETO\reports\informe_servicios_spotify_20_20260428_2116.html
2026-04-28T21:18:27.240880,Mateo,PRIMER CONTACTO,,Be Fun,befunoficial@gmail.com,artista_independiente,Medellin,algo que noté en Be Fun,116,ENVIADO,C:\Users\jose-\Downloads\IM-COMPLETO\reports\informe_be_fun_20260428_2118.html
2026-04-28T21:18:45.621218,José,PRIMER CONTACTO,,LaMúsica.fm,comunicaciones@lamusica.fm,artista_independiente,Medellin,algo que noté en LaMúsica.fm,106,ENVIADO,C:\Users\jose-\Downloads\IM-COMPLETO\reports\informe_lamúsica_fm_20260428_2118.html
2026-04-28T21:59:41.782104,mateo,1,Dra. Valentina Torres,Clinica Dental Smile Medellin,joseg09.dg@gmail.com,odontologos,Medellin,"Valentina, pregunta rápida sobre Smile Medellín",99,ENVIADO,
2026-04-29T13:24:33.443658,Mateo,PRIMER CONTACTO,,DESTINOFT SAS l Tú Agencia de viajes de confianza en Colombia.,ventas@destinoft.com,agencia_viajes,Bogota,algo que noté en DESTINOFT antes de escribirte,120,ENVIADO,C:\Users\jose-\Downloads\IM-COMPLETO\reports\informe_destinoft_sas_l_tú_a_20260429_1324.html
2026-04-29T13:24:34.237708,José,PRIMER CONTACTO,,DESTINOFT SAS l Tú Agencia de viajes de confianza en Colombia.,ventas@destinoft.com,agencia_viajes,Bogota,algo que noté en DESTINOFT antes de escribirte,129,ENVIADO,C:\Users\jose-\Downloads\IM-COMPLETO\reports\informe_destinoft_sas_l_tú_a_20260429_1324.html
2026-04-29T13:27:03.792014,Mateo,PRIMER CONTACTO,,VIVEVACACIONES | Agencia de Viajes Bogotá,info@vivevacaciones.com,agencia_viajes,Bogota,Una pregunta sobre el sitio de ViveVacaciones,110,ENVIADO,C:\Users\jose-\Downloads\IM-COMPLETO\reports\informe_vivevacaciones___age_20260429_1326.html
2026-04-29T13:27:24.508343,José,PRIMER CONTACTO,,VIVEVACACIONES | Agencia de Viajes Bogotá,info@vivevacaciones.com,agencia_viajes,Bogota,algo que noté en VIVEVACACIONES,92,ENVIADO,C:\Users\jose-\Downloads\IM-COMPLETO\reports\informe_vivevacaciones___age_20260429_1327.html
2026-04-29T13:29:54.506072,Mateo,PRIMER CONTACTO,,Agencia de viajes en bogota Viaje Por El Mundo - Castilla | Agencia de viajes | Planes todo incluido| Viajes todo incluido,info@viajeporelmundo.co,agencia_viajes,Bogota,algo que noté en Viaje Por El Mundo,121,ENVIADO,C:\Users\jose-\Downloads\IM-COMPLETO\reports\informe_agencia_de_viajes_en_20260429_1329.html
2026-04-29T13:30:20.406224,José,PRIMER CONTACTO,,Agencia de viajes en bogota Viaje Por El Mundo - Castilla | Agencia de viajes | Planes todo incluido| Viajes todo incluido,info@viajeporelmundo.co,agencia_viajes,Bogota,algo que noté en Viaje Por El Mundo,98,ENVIADO,C:\Users\jose-\Downloads\IM-COMPLETO\reports\informe_agencia_de_viajes_en_20260429_1330.html
2026-04-29T13:32:57.549729,Mateo,PRIMER CONTACTO,,Colombia Memories | Agencia de viajes a medida,nadia@colombiamemories.com,agencia_viajes,Bogota,algo que noté en Colombia Memories,130,ENVIADO,C:\Users\jose-\Downloads\IM-COMPLETO\reports\informe_colombia_memories____20260429_1332.html
2026-04-29T13:32:59.205015,José,PRIMER CONTACTO,,Colombia Memories | Agencia de viajes a medida,nadia@colombiamemories.com,agencia_viajes,Bogota,algo que noté en Colombia Memories,113,ENVIADO,C:\Users\jose-\Downloads\IM-COMPLETO\reports\informe_colombia_memories____20260429_1332.html
2026-04-29T13:35:20.480645,Mateo,PRIMER CONTACTO,,Agencia de viajes - VIAJES Y TURISMO UNITRAVEL,viajesyturismounitravel@gmail.com,agencia_viajes,Bogota,algo que noté en Unitravel,119,ENVIADO,C:\Users\jose-\Downloads\IM-COMPLETO\reports\informe_agencia_de_viajes____20260429_1335.html
2026-04-29T13:35:49.792177,José,PRIMER CONTACTO,,Agencia de viajes - VIAJES Y TURISMO UNITRAVEL,viajesyturismounitravel@gmail.com,agencia_viajes,Bogota,Una pregunta sobre la visión de Unitravel,123,ENVIADO,C:\Users\jose-\Downloads\IM-COMPLETO\reports\informe_agencia_de_viajes____20260429_1335.html
2026-04-29T13:37:41.827002,Mateo,PRIMER CONTACTO,,Summer Viajes De 11,contact@mysite.com,agencia_viajes,Bogota,algo que noté en Summer Viajes De 11,109,ENVIADO,C:\Users\jose-\Downloads\IM-COMPLETO\reports\informe_summer_viajes_de_11_20260429_1337.html
2026-04-29T13:38:00.392083,José,PRIMER CONTACTO,,Summer Viajes De 11,contact@mysite.com,agencia_viajes,Bogota,algo que noté en Summer Viajes De 11,98,ENVIADO,C:\Users\jose-\Downloads\IM-COMPLETO\reports\informe_summer_viajes_de_11_20260429_1337.html
2026-04-29T13:40:42.987924,José,PRIMER CONTACTO,,Colombia Travel Operator,reservas@colombiatraveloperator.com,agencia_viajes,Bogota,algo que noté en Colombia Travel Operator,105,ENVIADO,C:\Users\jose-\Downloads\IM-COMPLETO\reports\informe_colombia_travel_oper_20260429_1340.html
2026-04-29T13:40:52.487218,Mateo,PRIMER CONTACTO,,Colombia Travel Operator,reservas@colombiatraveloperator.com,agencia_viajes,Bogota,algo que noté en Colombia Travel Operator,131,ENVIADO,C:\Users\jose-\Downloads\IM-COMPLETO\reports\informe_colombia_travel_oper_20260429_1340.html
2026-04-29T13:43:13.226462,José,PRIMER CONTACTO,,Bogotravel Tours,customerservice@bogotraveltours.com,agencia_viajes,Bogota,algo que noté en Bogotravel Tours,118,ENVIADO,C:\Users\jose-\Downloads\IM-COMPLETO\reports\informe_bogotravel_tours_20260429_1343.html
2026-04-29T13:43:35.340888,Mateo,PRIMER CONTACTO,,Bogotravel Tours,customerservice@bogotraveltours.com,agencia_viajes,Bogota,Una pregunta sobre cómo consiguen sus reservas,118,ENVIADO,C:\Users\jose-\Downloads\IM-COMPLETO\reports\informe_bogotravel_tours_20260429_1343.html
2026-04-29T13:45:21.338572,José,PRIMER CONTACTO,,Viajes y Viajes Estudios en el Exterior Bogotá,info@viajesyviajesestudios.com,agencia_viajes,Bogota,Una pregunta sobre los que casi se inscriben,111,ENVIADO,C:\Users\jose-\Downloads\IM-COMPLETO\reports\informe_viajes_y_viajes_estu_20260429_1345.html
2026-04-29T13:45:56.908414,Mateo,PRIMER CONTACTO,,Viajes y Viajes Estudios en el Exterior Bogotá,info@viajesyviajesestudios.com,agencia_viajes,Bogota,Algo curioso sobre tu sitio de estudios,144,ENVIADO,C:\Users\jose-\Downloads\IM-COMPLETO\reports\informe_viajes_y_viajes_estu_20260429_1345.html
2026-04-29T13:47:42.510954,José,PRIMER CONTACTO,,Agencia de Viajes Univiajes,servicios@univiajes.com.co,agencia_viajes,Medellin,algo que noté en Univiajes,119,ENVIADO,C:\Users\jose-\Downloads\IM-COMPLETO\reports\informe_agencia_de_viajes_un_20260429_1347.html
2026-04-29T13:48:10.613974,Mateo,PRIMER CONTACTO,,Agencia de Viajes Univiajes,servicios@univiajes.com.co,agencia_viajes,Medellin,algo que noté en Univiajes,114,ENVIADO,C:\Users\jose-\Downloads\IM-COMPLETO\reports\informe_agencia_de_viajes_un_20260429_1347.html
2026-04-29T14:05:06.580100,José,PRIMER CONTACTO,,DESTINOFT SAS l Tú Agencia de viajes de confianza en Colombia.,ventas@destinoft.com,agencia_viajes,Bogota,algo que noté en DESTINOFT antes de escribirte,106,ENVIADO,C:\Users\jose-\Downloads\IM-COMPLETO\reports\informe_destinoft_sas_l_tú_a_20260429_1404.html
2026-04-29T14:06:08.039438,Mateo,PRIMER CONTACTO,,DESTINOFT SAS l Tú Agencia de viajes de confianza en Colombia.,ventas@destinoft.com,agencia_viajes,Bogota,algo que noté en DESTINOFT antes de escribirte,121,ENVIADO,C:\Users\jose-\Downloads\IM-COMPLETO\reports\informe_destinoft_sas_l_tú_a_20260429_1405.html
2026-04-29T14:06:51.215997,José,PRIMER CONTACTO,,VIVEVACACIONES | Agencia de Viajes Bogotá,info@vivevacaciones.com,agencia_viajes,Bogota,algo que vi en VIVEVACACIONES | Agencia de Vi,58,ENVIADO,C:\Users\jose-\Downloads\IM-COMPLETO\reports\informe_vivevacaciones___age_20260429_1406.html
2026-04-29T14:07:40.164546,Mateo,PRIMER CONTACTO,,VIVEVACACIONES | Agencia de Viajes Bogotá,info@vivevacaciones.com,agencia_viajes,Bogota,algo que vi en VIVEVACACIONES | Agencia de Vi,57,ENVIADO,C:\Users\jose-\Downloads\IM-COMPLETO\reports\informe_vivevacaciones___age_20260429_1407.html
2026-04-29T14:09:08.438043,José,PRIMER CONTACTO,,Agencia de viajes en bogota Viaje Por El Mundo - Castilla | Agencia de viajes | Planes todo incluido| Viajes todo incluido,info@viajeporelmundo.co,agencia_viajes,Bogota,"hola, ¿5 minutos?",74,ENVIADO,C:\Users\jose-\Downloads\IM-COMPLETO\reports\informe_agencia_de_viajes_en_20260429_1409.html
2026-04-29T14:09:34.902502,Mateo,PRIMER CONTACTO,,Agencia de viajes en bogota Viaje Por El Mundo - Castilla | Agencia de viajes | Planes todo incluido| Viajes todo incluido,info@viajeporelmundo.co,agencia_viajes,Bogota,"hola, ¿5 minutos?",73,ENVIADO,C:\Users\jose-\Downloads\IM-COMPLETO\reports\informe_agencia_de_viajes_en_20260429_1409.html
2026-04-29T16:13:04.480673,José,PRIMER CONTACTO,,Colombia Memories | Agencia de viajes a medida,nadia@colombiamemories.com,agencia_viajes,Bogota,algo que vi en Colombia Memories | Agencia de,60,ENVIADO,C:\Users\jose-\Downloads\IM-COMPLETO\reports\informe_colombia_memories____20260429_1612.html
2026-04-29T16:13:43.907287,Mateo,PRIMER CONTACTO,,Colombia Memories | Agencia de viajes a medida,nadia@colombiamemories.com,agencia_viajes,Bogota,algo que vi en Colombia Memories | Agencia de,59,ENVIADO,C:\Users\jose-\Downloads\IM-COMPLETO\reports\informe_colombia_memories____20260429_1613.html
2026-04-29T16:15:00.131784,José,PRIMER CONTACTO,,Agencia de viajes - VIAJES Y TURISMO UNITRAVEL,viajesyturismounitravel@gmail.com,agencia_viajes,Bogota,"hola, ¿5 minutos?",60,ENVIADO,C:\Users\jose-\Downloads\IM-COMPLETO\reports\informe_agencia_de_viajes____20260429_1614.html
2026-04-29T16:15:08.394368,Mateo,PRIMER CONTACTO,,Agencia de viajes - VIAJES Y TURISMO UNITRAVEL,viajesyturismounitravel@gmail.com,agencia_viajes,Bogota,"hola, ¿5 minutos?",59,ENVIADO,C:\Users\jose-\Downloads\IM-COMPLETO\reports\informe_agencia_de_viajes____20260429_1615.html
2026-04-29T16:16:59.889165,Mateo,PRIMER CONTACTO,,Summer Viajes De 11,contact@mysite.com,agencia_viajes,Bogota,algo que vi en Summer Viajes De 11,55,ENVIADO,C:\Users\jose-\Downloads\IM-COMPLETO\reports\informe_summer_viajes_de_11_20260429_1616.html
2026-04-29T16:17:13.350864,José,PRIMER CONTACTO,,Summer Viajes De 11,contact@mysite.com,agencia_viajes,Bogota,algo que vi en Summer Viajes De 11,56,ENVIADO,C:\Users\jose-\Downloads\IM-COMPLETO\reports\informe_summer_viajes_de_11_20260429_1617.html
2026-04-29T16:18:53.411474,José,PRIMER CONTACTO,,Colombia Travel Operator,reservas@colombiatraveloperator.com,agencia_viajes,Bogota,"hola, ¿5 minutos?",55,ENVIADO,C:\Users\jose-\Downloads\IM-COMPLETO\reports\informe_colombia_travel_oper_20260429_1618.html
2026-04-29T16:18:54.013817,Mateo,PRIMER CONTACTO,,Colombia Travel Operator,reservas@colombiatraveloperator.com,agencia_viajes,Bogota,"hola, ¿5 minutos?",54,ENVIADO,C:\Users\jose-\Downloads\IM-COMPLETO\reports\informe_colombia_travel_oper_20260429_1618.html
2026-04-29T16:20:05.975105,José,PRIMER CONTACTO,,Bogotravel Tours,customerservice@bogotraveltours.com,agencia_viajes,Bogota,algo que vi en Bogotravel Tours,54,ENVIADO,C:\Users\jose-\Downloads\IM-COMPLETO\reports\informe_bogotravel_tours_20260429_1620.html
2026-04-29T16:21:00.514693,Mateo,PRIMER CONTACTO,,Bogotravel Tours,customerservice@bogotraveltours.com,agencia_viajes,Bogota,algo que vi en Bogotravel Tours,53,ENVIADO,C:\Users\jose-\Downloads\IM-COMPLETO\reports\informe_bogotravel_tours_20260429_1620.html
2026-04-29T16:22:07.951981,José,PRIMER CONTACTO,,Viajes y Viajes Estudios en el Exterior Bogotá,info@viajesyviajesestudios.com,agencia_viajes,Bogota,"hola, ¿5 minutos?",60,ENVIADO,C:\Users\jose-\Downloads\IM-COMPLETO\reports\informe_viajes_y_viajes_estu_20260429_1622.html
2026-04-29T16:22:50.925021,Mateo,PRIMER CONTACTO,,Viajes y Viajes Estudios en el Exterior Bogotá,info@viajesyviajesestudios.com,agencia_viajes,Bogota,"hola, ¿5 minutos?",59,ENVIADO,C:\Users\jose-\Downloads\IM-COMPLETO\reports\informe_viajes_y_viajes_estu_20260429_1622.html
2026-04-29T16:23:24.967811,José,PRIMER CONTACTO,,Agencia de Viajes Univiajes,servicios@univiajes.com.co,agencia_viajes,Medellin,algo que vi en Agencia de Viajes Univiajes,56,ENVIADO,C:\Users\jose-\Downloads\IM-COMPLETO\reports\informe_agencia_de_viajes_un_20260429_1623.html
2026-04-29T16:24:44.310514,Mateo,PRIMER CONTACTO,,Agencia de Viajes Univiajes,servicios@univiajes.com.co,agencia_viajes,Medellin,algo que vi en Agencia de Viajes Univiajes,55,ENVIADO,C:\Users\jose-\Downloads\IM-COMPLETO\reports\informe_agencia_de_viajes_un_20260429_1624.html
2026-04-29T16:25:35.697683,José,PRIMER CONTACTO,,Agencia de viajes Cinco Horizontes,comercial@cincohorizontes.com,agencia_viajes,Medellin,"hola, ¿5 minutos?",57,ENVIADO,C:\Users\jose-\Downloads\IM-COMPLETO\reports\informe_agencia_de_viajes_ci_20260429_1625.html
2026-04-29T16:26:28.664931,Mateo,PRIMER CONTACTO,,Agencia de viajes Cinco Horizontes,comercial@cincohorizontes.com,agencia_viajes,Medellin,"hola, ¿5 minutos?",56,ENVIADO,C:\Users\jose-\Downloads\IM-COMPLETO\reports\informe_agencia_de_viajes_ci_20260429_1626.html
2026-04-29T16:27:34.986839,José,PRIMER CONTACTO,,Turismo en Medellin,reservasturismoenmedellin@gmail.com,agencia_viajes,Medellin,algo que vi en Turismo en Medellin,55,ENVIADO,C:\Users\jose-\Downloads\IM-COMPLETO\reports\informe_turismo_en_medellin_20260429_1627.html
2026-04-29T16:28:05.770314,Mateo,PRIMER CONTACTO,,Turismo en Medellin,reservasturismoenmedellin@gmail.com,agencia_viajes,Medellin,algo que vi en Turismo en Medellin,54,ENVIADO,C:\Users\jose-\Downloads\IM-COMPLETO\reports\informe_turismo_en_medellin_20260429_1628.html
2026-04-29T16:29:23.129445,José,PRIMER CONTACTO,,Agencia de Viajes de Pueblo en Pueblo,reservas2@viajesdepuebloenpueblo.com,agencia_viajes,Medellin,"hola, ¿5 minutos?",59,ENVIADO,C:\Users\jose-\Downloads\IM-COMPLETO\reports\informe_agencia_de_viajes_de_20260429_1629.html
2026-04-29T16:30:14.172128,Mateo,PRIMER CONTACTO,,Agencia de Viajes de Pueblo en Pueblo,reservas2@viajesdepuebloenpueblo.com,agencia_viajes,Medellin,"hola, ¿5 minutos?",58,ENVIADO,C:\Users\jose-\Downloads\IM-COMPLETO\reports\informe_agencia_de_viajes_de_20260429_1630.html
2026-04-29T17:09:08.183284,José,PRIMER CONTACTO,,DESTINOFT SAS l Tú Agencia de viajes de confianza en Colombia.,ventas@destinoft.com,agencia_viajes,Bogota,algo que vi en DESTINOFT SAS l Tú Agencia de ,63,ENVIADO,C:\Users\jose-\Downloads\IM-COMPLETO\reports\informe_destinoft_sas_l_tú_a_20260429_1709.html
2026-04-29T17:11:04.379197,José,PRIMER CONTACTO,,VIVEVACACIONES | Agencia de Viajes Bogotá,info@vivevacaciones.com,agencia_viajes,Bogota,"hola, ¿5 minutos?",58,ENVIADO,C:\Users\jose-\Downloads\IM-COMPLETO\reports\informe_vivevacaciones___age_20260429_1710.html
2026-04-29T17:13:06.909250,José,PRIMER CONTACTO,,Agencia de viajes en bogota Viaje Por El Mundo - Castilla | Agencia de viajes | Planes todo incluido| Viajes todo incluido,info@viajeporelmundo.co,agencia_viajes,Bogota,algo que vi en Agencia de viajes en bogota Vi,74,ENVIADO,C:\Users\jose-\Downloads\IM-COMPLETO\reports\informe_agencia_de_viajes_en_20260429_1713.html
2026-04-29T17:15:02.226639,José,PRIMER CONTACTO,,Colombia Memories | Agencia de viajes a medida,nadia@colombiamemories.com,agencia_viajes,Bogota,"hola, ¿5 minutos?",60,ENVIADO,C:\Users\jose-\Downloads\IM-COMPLETO\reports\informe_colombia_memories____20260429_1714.html
2026-04-29T17:15:40.634218,Mateo,PRIMER CONTACTO,,DESTINOFT SAS l Tú Agencia de viajes de confianza en Colombia.,ventas@destinoft.com,agencia_viajes,Bogota,algo que vi en DESTINOFT SAS l Tú Agencia de ,62,ENVIADO,C:\Users\jose-\Downloads\IM-COMPLETO\reports\informe_destinoft_sas_l_tú_a_20260429_1715.html
2026-04-29T17:16:39.897776,José,PRIMER CONTACTO,,Agencia de viajes - VIAJES Y TURISMO UNITRAVEL,viajesyturismounitravel@gmail.com,agencia_viajes,Bogota,algo que vi en Agencia de viajes - VIAJES Y T,60,ENVIADO,C:\Users\jose-\Downloads\IM-COMPLETO\reports\informe_agencia_de_viajes____20260429_1716.html
2026-04-29T17:17:59.453135,Mateo,PRIMER CONTACTO,,VIVEVACACIONES | Agencia de Viajes Bogotá,info@vivevacaciones.com,agencia_viajes,Bogota,"hola, ¿5 minutos?",57,ENVIADO,C:\Users\jose-\Downloads\IM-COMPLETO\reports\informe_vivevacaciones___age_20260429_1717.html
2026-04-29T17:18:18.977783,José,PRIMER CONTACTO,,Summer Viajes De 11,contact@mysite.com,agencia_viajes,Bogota,"hola, ¿5 minutos?",56,ENVIADO,C:\Users\jose-\Downloads\IM-COMPLETO\reports\informe_summer_viajes_de_11_20260429_1718.html
2026-04-29T17:19:36.404690,Mateo,PRIMER CONTACTO,,Agencia de viajes en bogota Viaje Por El Mundo - Castilla | Agencia de viajes | Planes todo incluido| Viajes todo incluido,info@viajeporelmundo.co,agencia_viajes,Bogota,algo que vi en Agencia de viajes en bogota Vi,73,ENVIADO,C:\Users\jose-\Downloads\IM-COMPLETO\reports\informe_agencia_de_viajes_en_20260429_1719.html
2026-04-29T17:19:47.053416,José,PRIMER CONTACTO,,Colombia Travel Operator,reservas@colombiatraveloperator.com,agencia_viajes,Bogota,algo que vi en Colombia Travel Operator,55,ENVIADO,C:\Users\jose-\Downloads\IM-COMPLETO\reports\informe_colombia_travel_oper_20260429_1719.html
2026-04-29T17:21:42.419253,Mateo,PRIMER CONTACTO,,Colombia Memories | Agencia de viajes a medida,nadia@colombiamemories.com,agencia_viajes,Bogota,"hola, ¿5 minutos?",59,ENVIADO,C:\Users\jose-\Downloads\IM-COMPLETO\reports\informe_colombia_memories____20260429_1721.html
2026-04-29T17:22:07.606088,José,PRIMER CONTACTO,,Bogotravel Tours,customerservice@bogotraveltours.com,agencia_viajes,Bogota,"hola, ¿5 minutos?",54,ENVIADO,C:\Users\jose-\Downloads\IM-COMPLETO\reports\informe_bogotravel_tours_20260429_1722.html
2026-04-29T17:23:24.773098,José,PRIMER CONTACTO,,Viajes y Viajes Estudios en el Exterior Bogotá,info@viajesyviajesestudios.com,agencia_viajes,Bogota,algo que vi en Viajes y Viajes Estudios en el,60,ENVIADO,C:\Users\jose-\Downloads\IM-COMPLETO\reports\informe_viajes_y_viajes_estu_20260429_1723.html
2026-04-29T17:23:43.620359,Mateo,PRIMER CONTACTO,,Agencia de viajes - VIAJES Y TURISMO UNITRAVEL,viajesyturismounitravel@gmail.com,agencia_viajes,Bogota,algo que vi en Agencia de viajes - VIAJES Y T,59,ENVIADO,C:\Users\jose-\Downloads\IM-COMPLETO\reports\informe_agencia_de_viajes____20260429_1723.html
2026-04-29T17:24:54.612809,José,PRIMER CONTACTO,,Agencia de Viajes Univiajes,servicios@univiajes.com.co,agencia_viajes,Medellin,"hola, ¿5 minutos?",56,ENVIADO,C:\Users\jose-\Downloads\IM-COMPLETO\reports\informe_agencia_de_viajes_un_20260429_1724.html
2026-04-29T18:10:32.086664,Mateo,PRIMER CONTACTO,,Summer Viajes De 11,contact@mysite.com,agencia_viajes,Bogota,"hola, ¿5 minutos?",55,ENVIADO,C:\Users\jose-\Downloads\IM-COMPLETO\reports\informe_summer_viajes_de_11_20260429_1810.html
2026-04-29T18:11:20.469925,José,PRIMER CONTACTO,,Agencia de viajes Cinco Horizontes,comercial@cincohorizontes.com,agencia_viajes,Medellin,algo que vi en Agencia de viajes Cinco Horizo,57,ENVIADO,C:\Users\jose-\Downloads\IM-COMPLETO\reports\informe_agencia_de_viajes_ci_20260429_1811.html
2026-04-29T18:12:36.972399,Mateo,PRIMER CONTACTO,,Colombia Travel Operator,reservas@colombiatraveloperator.com,agencia_viajes,Bogota,algo que vi en Colombia Travel Operator,54,ENVIADO,C:\Users\jose-\Downloads\IM-COMPLETO\reports\informe_colombia_travel_oper_20260429_1812.html
2026-04-29T18:13:15.936800,José,PRIMER CONTACTO,,Turismo en Medellin,reservasturismoenmedellin@gmail.com,agencia_viajes,Medellin,"hola, ¿5 minutos?",55,ENVIADO,C:\Users\jose-\Downloads\IM-COMPLETO\reports\informe_turismo_en_medellin_20260429_1813.html
2026-04-29T18:14:09.898657,Mateo,PRIMER CONTACTO,,Bogotravel Tours,customerservice@bogotraveltours.com,agencia_viajes,Bogota,"hola, ¿5 minutos?",53,ENVIADO,C:\Users\jose-\Downloads\IM-COMPLETO\reports\informe_bogotravel_tours_20260429_1814.html
